areaCode,areaName,areaType,date,newCasesByPublishDate,newDeathsByDeathDate,newVirusTests
E12000004,East Midlands,region,2021-04-12,365,5,
E12000004,East Midlands,region,2021-04-11,154,6,
E12000004,East Midlands,region,2021-04-10,221,7,
E12000004,East Midlands,region,2021-04-09,0,5,
E12000004,East Midlands,region,2021-04-08,289,6,
E12000004,East Midlands,region,2021-04-07,245,10,
E12000004,East Midlands,region,2021-04-06,221,9,
E12000004,East Midlands,region,2021-04-05,279,1,
E12000004,East Midlands,region,2021-04-04,282,8,
E12000004,East Midlands,region,2021-04-03,291,6,
E12000004,East Midlands,region,2021-04-02,353,8,
E12000004,East Midlands,region,2021-04-01,465,6,
E12000004,East Midlands,region,2021-03-31,353,7,
E12000004,East Midlands,region,2021-03-30,343,9,
E12000004,East Midlands,region,2021-03-29,486,16,
E12000004,East Midlands,region,2021-03-28,372,5,
E12000004,East Midlands,region,2021-03-27,453,11,
E12000004,East Midlands,region,2021-03-26,594,13,
E12000004,East Midlands,region,2021-03-25,559,18,
E12000004,East Midlands,region,2021-03-24,503,6,
E12000004,East Midlands,region,2021-03-23,472,12,
E12000004,East Midlands,region,2021-03-22,564,22,
E12000004,East Midlands,region,2021-03-21,619,20,
E12000004,East Midlands,region,2021-03-20,598,20,
E12000004,East Midlands,region,2021-03-19,367,10,
E12000004,East Midlands,region,2021-03-18,633,21,
E12000004,East Midlands,region,2021-03-17,580,16,
E12000004,East Midlands,region,2021-03-16,448,12,
E12000004,East Midlands,region,2021-03-15,492,22,
E12000004,East Midlands,region,2021-03-14,412,17,
E12000004,East Midlands,region,2021-03-13,487,32,
E12000004,East Midlands,region,2021-03-12,662,21,
E12000004,East Midlands,region,2021-03-11,694,24,
E12000004,East Midlands,region,2021-03-10,615,24,
E12000004,East Midlands,region,2021-03-09,547,26,
E12000004,East Midlands,region,2021-03-08,452,24,
E12000004,East Midlands,region,2021-03-07,599,27,
E12000004,East Midlands,region,2021-03-06,616,25,
E12000004,East Midlands,region,2021-03-05,590,28,
E12000004,East Midlands,region,2021-03-04,660,30,
E12000004,East Midlands,region,2021-03-03,657,33,
E12000004,East Midlands,region,2021-03-02,623,25,
E12000004,East Midlands,region,2021-03-01,611,27,
E12000004,East Midlands,region,2021-02-28,627,36,
E12000004,East Midlands,region,2021-02-27,812,36,
E12000004,East Midlands,region,2021-02-26,923,29,
E12000004,East Midlands,region,2021-02-25,1353,37,
E12000004,East Midlands,region,2021-02-24,1095,42,
E12000004,East Midlands,region,2021-02-23,796,43,
E12000004,East Midlands,region,2021-02-22,1077,28,
E12000004,East Midlands,region,2021-02-21,1105,30,
E12000004,East Midlands,region,2021-02-20,1187,54,
E12000004,East Midlands,region,2021-02-19,1168,36,
E12000004,East Midlands,region,2021-02-18,1373,50,
E12000004,East Midlands,region,2021-02-17,1427,49,
E12000004,East Midlands,region,2021-02-16,1125,73,
E12000004,East Midlands,region,2021-02-15,884,71,
E12000004,East Midlands,region,2021-02-14,1228,57,
E12000004,East Midlands,region,2021-02-13,1411,51,
E12000004,East Midlands,region,2021-02-12,1659,63,
E12000004,East Midlands,region,2021-02-11,1296,59,
E12000004,East Midlands,region,2021-02-10,1254,66,
E12000004,East Midlands,region,2021-02-09,1054,83,
E12000004,East Midlands,region,2021-02-08,1533,67,
E12000004,East Midlands,region,2021-02-07,1516,74,
E12000004,East Midlands,region,2021-02-06,1760,66,
E12000004,East Midlands,region,2021-02-05,1744,70,
E12000004,East Midlands,region,2021-02-04,1728,71,
E12000004,East Midlands,region,2021-02-03,1720,80,
E12000004,East Midlands,region,2021-02-02,1439,90,
E12000004,East Midlands,region,2021-02-01,1617,90,
E12000004,East Midlands,region,2021-01-31,1886,85,
E12000004,East Midlands,region,2021-01-30,2241,84,
E12000004,East Midlands,region,2021-01-29,2489,100,
E12000004,East Midlands,region,2021-01-28,2296,87,
E12000004,East Midlands,region,2021-01-27,1917,100,
E12000004,East Midlands,region,2021-01-26,1392,90,
E12000004,East Midlands,region,2021-01-25,1800,88,
E12000004,East Midlands,region,2021-01-24,2475,98,
E12000004,East Midlands,region,2021-01-23,2413,83,
E12000004,East Midlands,region,2021-01-22,2881,85,
E12000004,East Midlands,region,2021-01-21,2860,88,
E12000004,East Midlands,region,2021-01-20,3074,112,
E12000004,East Midlands,region,2021-01-19,2284,95,
E12000004,East Midlands,region,2021-01-18,2664,95,
E12000004,East Midlands,region,2021-01-17,2229,101,
E12000004,East Midlands,region,2021-01-16,2651,104,
E12000004,East Midlands,region,2021-01-15,3543,102,
E12000004,East Midlands,region,2021-01-14,3029,99,
E12000004,East Midlands,region,2021-01-13,3077,113,
E12000004,East Midlands,region,2021-01-12,2757,89,
E12000004,East Midlands,region,2021-01-11,2900,89,
E12000004,East Midlands,region,2021-01-10,2848,62,
E12000004,East Midlands,region,2021-01-09,3399,94,
E12000004,East Midlands,region,2021-01-08,3453,76,
E12000004,East Midlands,region,2021-01-07,3209,57,
E12000004,East Midlands,region,2021-01-06,3662,68,
E12000004,East Midlands,region,2021-01-05,3386,71,
E12000004,East Midlands,region,2021-01-04,3802,64,
E12000004,East Midlands,region,2021-01-03,1782,53,
E12000004,East Midlands,region,2021-01-02,3151,60,
E12000004,East Midlands,region,2021-01-01,3079,51,
E12000004,East Midlands,region,2020-12-31,2782,65,
E12000004,East Midlands,region,2020-12-30,2430,68,
E12000004,East Midlands,region,2020-12-29,2569,57,
E12000004,East Midlands,region,2020-12-28,2269,40,
E12000004,East Midlands,region,2020-12-27,996,55,
E12000004,East Midlands,region,2020-12-26,1981,58,
E12000004,East Midlands,region,2020-12-25,1887,56,
E12000004,East Midlands,region,2020-12-24,2109,42,
E12000004,East Midlands,region,2020-12-23,1873,49,
E12000004,East Midlands,region,2020-12-22,1852,57,
E12000004,East Midlands,region,2020-12-21,1497,70,
E12000004,East Midlands,region,2020-12-20,1654,55,
E12000004,East Midlands,region,2020-12-19,1157,42,
E12000004,East Midlands,region,2020-12-18,1935,70,
E12000004,East Midlands,region,2020-12-17,1394,55,
E12000004,East Midlands,region,2020-12-16,1348,47,
E12000004,East Midlands,region,2020-12-15,1196,50,
E12000004,East Midlands,region,2020-12-14,1184,61,
E12000004,East Midlands,region,2020-12-13,1288,53,
E12000004,East Midlands,region,2020-12-12,1315,62,
E12000004,East Midlands,region,2020-12-11,1528,60,
E12000004,East Midlands,region,2020-12-10,1610,48,
E12000004,East Midlands,region,2020-12-09,994,50,
E12000004,East Midlands,region,2020-12-08,887,34,
E12000004,East Midlands,region,2020-12-07,1028,56,
E12000004,East Midlands,region,2020-12-06,1265,51,
E12000004,East Midlands,region,2020-12-05,1323,51,
E12000004,East Midlands,region,2020-12-04,1284,56,
E12000004,East Midlands,region,2020-12-03,1092,60,
E12000004,East Midlands,region,2020-12-02,1275,54,
E12000004,East Midlands,region,2020-12-01,1075,61,
E12000004,East Midlands,region,2020-11-30,1027,48,
E12000004,East Midlands,region,2020-11-29,898,51,
E12000004,East Midlands,region,2020-11-28,1331,57,
E12000004,East Midlands,region,2020-11-27,1237,55,
E12000004,East Midlands,region,2020-11-26,1530,55,
E12000004,East Midlands,region,2020-11-25,1540,56,
E12000004,East Midlands,region,2020-11-24,878,54,
E12000004,East Midlands,region,2020-11-23,1457,52,
E12000004,East Midlands,region,2020-11-22,1648,58,
E12000004,East Midlands,region,2020-11-21,2322,43,
E12000004,East Midlands,region,2020-11-20,1530,46,
E12000004,East Midlands,region,2020-11-19,1807,54,
E12000004,East Midlands,region,2020-11-18,1641,58,
E12000004,East Midlands,region,2020-11-17,1982,48,
E12000004,East Midlands,region,2020-11-16,3344,48,
E12000004,East Midlands,region,2020-11-15,2468,45,
E12000004,East Midlands,region,2020-11-14,2188,49,
E12000004,East Midlands,region,2020-11-13,2383,42,
E12000004,East Midlands,region,2020-11-12,3428,48,
E12000004,East Midlands,region,2020-11-11,1598,29,
E12000004,East Midlands,region,2020-11-10,2710,36,
E12000004,East Midlands,region,2020-11-09,2351,54,
E12000004,East Midlands,region,2020-11-08,2175,43,
E12000004,East Midlands,region,2020-11-07,2157,32,
E12000004,East Midlands,region,2020-11-06,2113,34,
E12000004,East Midlands,region,2020-11-05,2172,33,
E12000004,East Midlands,region,2020-11-04,1875,40,
E12000004,East Midlands,region,2020-11-03,1695,27,
E12000004,East Midlands,region,2020-11-02,1542,39,
E12000004,East Midlands,region,2020-11-01,2310,32,
E12000004,East Midlands,region,2020-10-31,2231,30,
E12000004,East Midlands,region,2020-10-30,2015,27,
E12000004,East Midlands,region,2020-10-29,2060,22,
E12000004,East Midlands,region,2020-10-28,1906,30,
E12000004,East Midlands,region,2020-10-27,1835,25,
E12000004,East Midlands,region,2020-10-26,1928,21,
E12000004,East Midlands,region,2020-10-25,1756,23,
E12000004,East Midlands,region,2020-10-24,2134,23,
E12000004,East Midlands,region,2020-10-23,1793,22,
E12000004,East Midlands,region,2020-10-22,1850,27,
E12000004,East Midlands,region,2020-10-21,1949,11,
E12000004,East Midlands,region,2020-10-20,1935,17,
E12000004,East Midlands,region,2020-10-19,1952,9,
E12000004,East Midlands,region,2020-10-18,1510,6,
E12000004,East Midlands,region,2020-10-17,1234,17,
E12000004,East Midlands,region,2020-10-16,658,11,
E12000004,East Midlands,region,2020-10-15,1999,14,
E12000004,East Midlands,region,2020-10-14,1876,9,
E12000004,East Midlands,region,2020-10-13,1541,12,
E12000004,East Midlands,region,2020-10-12,1340,6,
E12000004,East Midlands,region,2020-10-11,1141,9,
E12000004,East Midlands,region,2020-10-10,1177,3,
E12000004,East Midlands,region,2020-10-09,1397,5,
E12000004,East Midlands,region,2020-10-08,1853,2,
E12000004,East Midlands,region,2020-10-07,931,4,
E12000004,East Midlands,region,2020-10-06,888,4,
E12000004,East Midlands,region,2020-10-05,712,3,
E12000004,East Midlands,region,2020-10-04,1935,4,
E12000004,East Midlands,region,2020-10-03,800,7,
E12000004,East Midlands,region,2020-10-02,389,1,
E12000004,East Midlands,region,2020-10-01,428,2,
E12000004,East Midlands,region,2020-09-30,315,3,
E12000004,East Midlands,region,2020-09-29,349,3,
E12000004,East Midlands,region,2020-09-28,222,1,
E12000004,East Midlands,region,2020-09-27,253,4,
E12000004,East Midlands,region,2020-09-26,295,1,
E12000004,East Midlands,region,2020-09-25,300,3,
E12000004,East Midlands,region,2020-09-24,336,3,
E12000004,East Midlands,region,2020-09-23,341,1,
E12000004,East Midlands,region,2020-09-22,230,3,
E12000004,East Midlands,region,2020-09-21,210,3,
E12000004,East Midlands,region,2020-09-20,212,1,
E12000004,East Midlands,region,2020-09-19,206,2,
E12000004,East Midlands,region,2020-09-18,264,1,
E12000004,East Midlands,region,2020-09-17,180,0,
E12000004,East Midlands,region,2020-09-16,270,2,
E12000004,East Midlands,region,2020-09-15,220,2,
E12000004,East Midlands,region,2020-09-14,196,1,
E12000004,East Midlands,region,2020-09-13,242,1,
E12000004,East Midlands,region,2020-09-12,277,5,
E12000004,East Midlands,region,2020-09-11,299,0,
E12000004,East Midlands,region,2020-09-10,179,1,
E12000004,East Midlands,region,2020-09-09,180,2,
E12000004,East Midlands,region,2020-09-08,175,0,
E12000004,East Midlands,region,2020-09-07,226,3,
E12000004,East Midlands,region,2020-09-06,207,2,
E12000004,East Midlands,region,2020-09-05,137,0,
E12000004,East Midlands,region,2020-09-04,110,5,
E12000004,East Midlands,region,2020-09-03,98,0,
E12000004,East Midlands,region,2020-09-02,84,3,
E12000004,East Midlands,region,2020-09-01,61,3,
E12000004,East Midlands,region,2020-08-31,66,3,
E12000004,East Midlands,region,2020-08-30,103,2,
E12000004,East Midlands,region,2020-08-29,57,1,
E12000004,East Midlands,region,2020-08-28,70,0,
E12000004,East Midlands,region,2020-08-27,114,2,
E12000004,East Midlands,region,2020-08-26,61,0,
E12000004,East Midlands,region,2020-08-25,74,2,
E12000004,East Midlands,region,2020-08-24,63,1,
E12000004,East Midlands,region,2020-08-23,95,0,
E12000004,East Midlands,region,2020-08-22,131,1,
E12000004,East Midlands,region,2020-08-21,62,1,
E12000004,East Midlands,region,2020-08-20,116,2,
E12000004,East Midlands,region,2020-08-19,65,1,
E12000004,East Midlands,region,2020-08-18,79,0,
E12000004,East Midlands,region,2020-08-17,77,4,
E12000004,East Midlands,region,2020-08-16,77,2,
E12000004,East Midlands,region,2020-08-15,112,0,
E12000004,East Midlands,region,2020-08-14,416,1,
E12000004,East Midlands,region,2020-08-13,0,2,
E12000004,East Midlands,region,2020-08-12,76,2,
E12000004,East Midlands,region,2020-08-11,123,2,
E12000004,East Midlands,region,2020-08-10,83,2,
E12000004,East Midlands,region,2020-08-09,87,1,
E12000004,East Midlands,region,2020-08-08,64,2,
E12000004,East Midlands,region,2020-08-07,102,3,
E12000004,East Midlands,region,2020-08-06,76,1,
E12000004,East Midlands,region,2020-08-05,98,1,
E12000004,East Midlands,region,2020-08-04,87,3,
E12000004,East Midlands,region,2020-08-03,108,1,
E12000004,East Midlands,region,2020-08-02,83,3,
E12000004,East Midlands,region,2020-08-01,77,2,
E12000004,East Midlands,region,2020-07-31,96,1,
E12000004,East Midlands,region,2020-07-30,67,1,
E12000004,East Midlands,region,2020-07-29,92,1,
E12000004,East Midlands,region,2020-07-28,23,2,
E12000004,East Midlands,region,2020-07-27,65,2,
E12000004,East Midlands,region,2020-07-26,100,6,
E12000004,East Midlands,region,2020-07-25,69,3,
E12000004,East Midlands,region,2020-07-24,83,3,
E12000004,East Midlands,region,2020-07-23,78,5,
E12000004,East Midlands,region,2020-07-22,60,3,
E12000004,East Midlands,region,2020-07-21,33,7,
E12000004,East Midlands,region,2020-07-20,76,5,
E12000004,East Midlands,region,2020-07-19,109,6,
E12000004,East Midlands,region,2020-07-18,110,2,
E12000004,East Midlands,region,2020-07-17,104,6,
E12000004,East Midlands,region,2020-07-16,103,5,
E12000004,East Midlands,region,2020-07-15,76,6,
E12000004,East Midlands,region,2020-07-14,48,3,
E12000004,East Midlands,region,2020-07-13,93,5,
E12000004,East Midlands,region,2020-07-12,110,4,
E12000004,East Midlands,region,2020-07-11,116,5,
E12000004,East Midlands,region,2020-07-10,65,4,
E12000004,East Midlands,region,2020-07-09,118,6,
E12000004,East Midlands,region,2020-07-08,139,5,
E12000004,East Midlands,region,2020-07-07,131,6,
E12000004,East Midlands,region,2020-07-06,69,6,
E12000004,East Midlands,region,2020-07-05,106,7,
E12000004,East Midlands,region,2020-07-04,103,2,
E12000004,East Midlands,region,2020-07-03,113,4,
E12000004,East Midlands,region,2020-07-02,96,7,
E12000004,East Midlands,region,2020-07-01,10820,5,
E12000004,East Midlands,region,2020-06-30,19,6,
E12000004,East Midlands,region,2020-06-29,11,10,
E12000004,East Midlands,region,2020-06-28,13,6,
E12000004,East Midlands,region,2020-06-27,28,7,
E12000004,East Midlands,region,2020-06-26,15,12,
E12000004,East Midlands,region,2020-06-25,32,19,
E12000004,East Midlands,region,2020-06-24,10,15,
E12000004,East Midlands,region,2020-06-23,18,8,
E12000004,East Midlands,region,2020-06-22,20,9,
E12000004,East Midlands,region,2020-06-21,16,11,
E12000004,East Midlands,region,2020-06-20,43,15,
E12000004,East Midlands,region,2020-06-19,31,9,
E12000004,East Midlands,region,2020-06-18,25,14,
E12000004,East Midlands,region,2020-06-17,22,11,
E12000004,East Midlands,region,2020-06-16,37,13,
E12000004,East Midlands,region,2020-06-15,24,20,
E12000004,East Midlands,region,2020-06-14,27,18,
E12000004,East Midlands,region,2020-06-13,36,9,
E12000004,East Midlands,region,2020-06-12,40,19,
E12000004,East Midlands,region,2020-06-11,29,21,
E12000004,East Midlands,region,2020-06-10,0,16,
E12000004,East Midlands,region,2020-06-09,58,19,
E12000004,East Midlands,region,2020-06-08,9,22,
E12000004,East Midlands,region,2020-06-07,17,13,
E12000004,East Midlands,region,2020-06-06,42,22,
E12000004,East Midlands,region,2020-06-05,18,11,
E12000004,East Midlands,region,2020-06-04,40,21,
E12000004,East Midlands,region,2020-06-03,30,21,
E12000004,East Midlands,region,2020-06-02,49,14,
E12000004,East Midlands,region,2020-06-01,34,21,
E12000004,East Midlands,region,2020-05-31,39,20,
E12000004,East Midlands,region,2020-05-30,42,24,
E12000004,East Midlands,region,2020-05-29,51,12,
E12000004,East Midlands,region,2020-05-28,67,22,
E12000004,East Midlands,region,2020-05-27,40,23,
E12000004,East Midlands,region,2020-05-26,30,26,
E12000004,East Midlands,region,2020-05-25,42,25,
E12000004,East Midlands,region,2020-05-24,57,17,
E12000004,East Midlands,region,2020-05-23,78,33,
E12000004,East Midlands,region,2020-05-22,83,24,
E12000004,East Midlands,region,2020-05-21,77,33,
E12000004,East Midlands,region,2020-05-20,96,26,
E12000004,East Midlands,region,2020-05-19,65,25,
E12000004,East Midlands,region,2020-05-18,91,31,
E12000004,East Midlands,region,2020-05-17,69,19,
E12000004,East Midlands,region,2020-05-16,86,25,
E12000004,East Midlands,region,2020-05-15,120,23,
E12000004,East Midlands,region,2020-05-14,103,32,
E12000004,East Midlands,region,2020-05-13,84,19,
E12000004,East Midlands,region,2020-05-12,145,36,
E12000004,East Midlands,region,2020-05-11,65,33,
E12000004,East Midlands,region,2020-05-10,65,28,
E12000004,East Midlands,region,2020-05-09,85,39,
E12000004,East Midlands,region,2020-05-08,80,33,
E12000004,East Midlands,region,2020-05-07,101,34,
E12000004,East Midlands,region,2020-05-06,82,35,
E12000004,East Midlands,region,2020-05-05,67,41,
E12000004,East Midlands,region,2020-05-04,68,47,
E12000004,East Midlands,region,2020-05-03,71,40,
E12000004,East Midlands,region,2020-05-02,125,35,
E12000004,East Midlands,region,2020-05-01,132,41,
E12000004,East Midlands,region,2020-04-30,217,43,
E12000004,East Midlands,region,2020-04-29,119,54,
E12000004,East Midlands,region,2020-04-28,104,46,
E12000004,East Midlands,region,2020-04-27,120,45,
E12000004,East Midlands,region,2020-04-26,97,51,
E12000004,East Midlands,region,2020-04-25,149,45,
E12000004,East Midlands,region,2020-04-24,139,42,
E12000004,East Midlands,region,2020-04-23,172,53,
E12000004,East Midlands,region,2020-04-22,259,40,
E12000004,East Midlands,region,2020-04-21,120,40,
E12000004,East Midlands,region,2020-04-20,97,66,
E12000004,East Midlands,region,2020-04-19,236,52,
E12000004,East Midlands,region,2020-04-18,138,50,
E12000004,East Midlands,region,2020-04-17,169,62,
